building_size_m2,land_size_m2,floors,bedrooms,bathrooms,building_age,price_in_rupiah(juta)
200.0,210.0,2.0,3.0,3.0,22.0,1350.0
65.0,72.0,1.0,3.0,1.0,1.0,685.0
75.0,90.0,1.0,3.0,2.0,23.0,610.0
84.0,100.0,3.0,4.0,3.0,,2700.0
480.0,300.0,3.0,5.0,7.0,0.0,12000.0
760.0,558.0,3.0,5.0,7.0,0.0,23000.0
400.0,365.0,1.0,5.0,4.0,10.0,5700.0
126.0,84.0,3.0,3.0,3.0,0.0,2770.0
144.0,128.0,2.0,3.0,3.0,,3120.0
396.0,396.0,2.0,6.0,5.0,,17000.0
465.0,396.0,3.0,5.0,5.0,,17000.0
100.0,112.0,2.0,3.0,2.0,,1360.0
126.0,84.0,3.0,3.0,3.0,,2800.0
396.0,396.0,2.0,3.0,3.0,,17000.0
349.0,499.0,2.0,6.0,5.0,,18000.0
349.0,499.0,2.0,6.0,5.0,,18000.0
22.0,18.0,2.0,5.0,4.0,,13700.0
86.0,66.0,2.0,3.0,3.0,,1900.0
270.0,157.0,2.0,4.0,4.0,,2800.0
144.0,128.0,2.0,3.0,3.0,,3120.0
71.0,72.0,2.0,2.0,2.0,,1200.0
126.0,90.0,2.0,4.0,3.0,,1590.0
180.0,112.0,3.0,5.0,4.0,,4000.0
50.0,83.0,1.0,2.0,2.0,,899.0
200.0,169.0,2.0,4.0,3.0,,3200.0
80.0,80.0,2.0,3.0,2.0,,1200.0
195.0,250.0,2.0,3.0,3.0,,4680.0
144.0,128.0,2.0,3.0,3.0,,3120.0
30.0,60.0,1.0,2.0,1.0,0.0,796.0
84.0,100.0,3.0,4.0,3.0,,2700.0
69.0,61.0,2.0,3.0,2.0,1.0,1000.0
126.0,84.0,3.0,4.0,3.0,0.0,2770.0
385.0,265.0,3.0,5.0,6.0,0.0,13200.0
358.0,200.0,3.0,4.0,6.0,0.0,9790.0
485.0,264.0,1.0,4.0,5.0,0.0,13400.0
242.0,136.0,1.0,4.0,5.0,0.0,6000.0
86.0,66.0,2.0,4.0,3.0,0.0,1900.0
150.0,220.0,1.0,3.0,2.0,30.0,2350.0
280.0,180.0,3.0,4.0,4.0,2.0,7800.0
1039.0,1649.0,2.0,5.0,4.0,9.0,22000.0
320.0,275.0,2.0,4.0,4.0,22.0,6000.0
60.0,85.0,2.0,3.0,2.0,0.0,665.0
1046.0,801.0,3.0,5.0,4.0,,28000.0
83.0,63.0,2.0,3.0,3.0,0.0,1040.0
65.0,90.0,1.0,3.0,2.0,,1250.0
545.0,684.0,3.0,5.0,5.0,2.0,35000.0
80.0,68.0,2.0,3.0,3.0,0.0,1430.0
426.0,853.0,2.0,4.0,3.0,,10000.0
760.0,558.0,2.0,5.0,6.0,,28000.0
200.0,144.0,2.0,3.0,3.0,7.0,3000.0
242.0,136.0,3.0,4.0,5.0,0.0,5950.0
69.0,74.0,2.0,3.0,2.0,0.0,1200.0
90.0,32.0,1.0,3.0,3.0,2.0,1500.0
90.0,32.0,3.0,4.0,2.0,5.0,1500.0
230.0,153.0,2.0,3.0,3.0,1.0,2950.0
69.0,74.0,2.0,3.0,2.0,0.0,1000.0
126.0,84.0,3.0,4.0,3.0,0.0,2770.0
86.0,66.0,2.0,4.0,3.0,0.0,1800.0
275.0,153.0,3.0,4.0,5.0,1.0,6700.0
177.0,144.0,2.0,4.0,4.0,1.0,4200.0
69.0,72.0,2.0,3.0,2.0,,1420.0
200.0,250.0,2.0,3.0,2.0,5.0,4300.0
285.0,220.0,2.0,4.0,4.0,,8750.0
438.0,435.0,2.0,5.0,4.0,,9500.0
450.0,385.0,2.0,4.0,3.0,,5950.0
240.0,136.0,3.0,4.0,4.0,,6000.0
398.0,220.0,3.0,5.0,7.0,,9600.0
177.0,144.0,2.0,4.0,4.0,,4400.0
400.0,265.0,2.0,4.0,3.0,,6500.0
80.0,60.0,2.0,3.0,2.0,0.0,765.0
545.0,570.0,3.0,6.0,6.0,0.0,35000.0
150.0,232.0,2.0,4.0,3.0,0.0,2850.0
345.0,540.0,2.0,4.0,4.0,7.0,9500.0
60.0,68.0,2.0,3.0,2.0,0.0,655.0
78.0,80.0,2.0,4.0,2.0,0.0,2110.0
68.0,90.0,2.0,3.0,2.0,2.0,1750.0
400.0,365.0,2.0,5.0,4.0,4.0,5700.0
150.0,112.0,2.0,4.0,3.0,0.0,2000.0
68.0,60.0,2.0,2.0,2.0,0.0,1750.0
100.0,180.0,1.0,3.0,2.0,,2000.0
85.0,77.0,2.0,3.0,2.0,12.0,1750.0
398.0,220.0,3.0,5.0,7.0,0.0,9960.0
103.0,35.0,3.0,6.0,6.0,,1660.0
41.0,30.0,3.0,1.0,2.0,0.0,935.0
72.0,90.0,2.0,3.0,2.0,,1800.0
60.0,61.0,2.0,3.0,2.0,0.0,655.0
180.0,144.0,1.0,3.0,2.0,,1800.0
170.0,91.0,2.0,6.0,2.0,,1320.0
105.0,123.0,2.0,2.0,2.0,,1680.0
100.0,144.0,1.0,3.0,3.0,,1860.0
170.0,91.0,2.0,6.0,2.0,,1320.0
100.0,144.0,1.0,3.0,3.0,,1860.0
95.0,90.0,2.0,2.0,2.0,,1530.0
90.0,103.0,1.0,3.0,1.0,,960.0
180.0,144.0,1.0,3.0,2.0,,1800.0
95.0,90.0,2.0,2.0,2.0,,1530.0
100.0,144.0,1.0,3.0,3.0,,1860.0
170.0,91.0,2.0,6.0,2.0,,1320.0
180.0,144.0,1.0,3.0,2.0,,1800.0
100.0,144.0,1.0,3.0,3.0,,1860.0
177.0,117.0,2.0,4.0,3.0,,2600.0
90.0,103.0,1.0,3.0,1.0,,960.0
90.0,103.0,1.0,3.0,1.0,,960.0
95.0,90.0,2.0,2.0,2.0,,1530.0
90.0,103.0,1.0,3.0,1.0,,960.0
65.0,50.0,1.0,3.0,2.0,0.0,895.0
67.0,76.0,2.0,3.0,2.0,,1680.0
177.0,117.0,2.0,4.0,3.0,,2600.0
67.0,76.0,2.0,3.0,2.0,,1680.0
67.0,76.0,2.0,3.0,2.0,,1680.0
67.0,76.0,2.0,3.0,2.0,,1680.0
80.0,63.0,3.0,3.0,2.0,1.0,1590.0
180.0,144.0,1.0,3.0,2.0,,1800.0
71.0,70.0,2.0,3.0,2.0,32.0,1500.0
160.0,120.0,2.0,4.0,2.0,22.0,1200.0
123.0,200.0,1.0,2.0,2.0,,1280.0
81.0,81.0,1.0,3.0,1.0,,900.0
65.0,60.0,2.0,2.0,2.0,,1080.0
60.0,64.0,2.0,3.0,2.0,0.0,685.0
62.0,119.0,1.0,2.0,1.0,,960.0
46.0,102.0,1.0,2.0,1.0,,745.0
62.0,119.0,1.0,2.0,1.0,,960.0
74.0,119.0,1.0,3.0,2.0,,1060.0
62.0,119.0,1.0,2.0,1.0,,960.0
74.0,119.0,1.0,3.0,2.0,,1060.0
62.0,119.0,1.0,2.0,1.0,,960.0
74.0,119.0,1.0,3.0,2.0,,1060.0
74.0,119.0,1.0,3.0,2.0,,1060.0
192.0,128.0,2.0,3.0,2.0,,1600.0
80.0,140.0,2.0,3.0,2.0,5.0,1050.0
214.0,180.0,2.0,4.0,4.0,0.0,2750.0
190.0,160.0,2.0,4.0,3.0,0.0,2800.0
142.0,180.0,2.0,3.0,3.0,2.0,1800.0
142.0,180.0,1.0,3.0,3.0,,1800.0
54.0,84.0,1.0,2.0,2.0,,1020.0
54.0,84.0,1.0,2.0,2.0,,1020.0
54.0,84.0,1.0,2.0,2.0,,1020.0
57.0,72.0,2.0,3.0,1.0,,750.0
54.0,84.0,1.0,2.0,2.0,,1020.0
54.0,84.0,1.0,2.0,2.0,,1020.0
54.0,84.0,1.0,2.0,2.0,,1020.0
54.0,84.0,1.0,2.0,2.0,,1020.0
51.0,60.0,2.0,3.0,2.0,0.0,969.0
60.0,78.0,2.0,3.0,2.0,0.0,755.0
70.0,60.0,2.0,3.0,2.0,0.0,800.0
120.0,225.0,2.0,3.0,3.0,,3300.0
151.0,106.0,2.0,4.0,3.0,,1060.0
138.0,253.0,2.0,2.0,2.0,,3600.0
50.0,72.0,1.0,2.0,1.0,,500.0
36.0,60.0,1.0,2.0,1.0,,500.0
36.0,72.0,1.0,2.0,1.0,,650.0
138.0,253.0,2.0,2.0,2.0,,3600.0
36.0,60.0,1.0,2.0,1.0,,500.0
151.0,106.0,2.0,4.0,3.0,,1060.0
36.0,60.0,1.0,2.0,1.0,,500.0
151.0,106.0,2.0,4.0,3.0,,1060.0
36.0,72.0,1.0,2.0,1.0,,650.0
100.0,164.0,1.0,4.0,1.0,,1440.0
83.0,72.0,2.0,4.0,2.0,1.0,954.0
41.0,72.0,1.0,2.0,1.0,,889.0
120.0,72.0,2.0,3.0,2.0,3.0,1500.0
200.0,108.0,2.0,5.0,3.0,2.0,1300.0
67.0,72.0,1.0,3.0,2.0,2.0,800.0
45.0,72.0,1.0,2.0,1.0,3.0,625.0
78.0,72.0,2.0,4.0,2.0,1.0,832.0
39.0,72.0,1.0,2.0,1.0,2.0,648.0
39.0,72.0,1.0,2.0,1.0,1.0,720.0
54.0,72.0,2.0,2.0,2.0,1.0,843.0
40.0,89.0,1.0,2.0,1.0,0.0,600.0
70.0,120.0,1.0,3.0,2.0,,1400.0
144.0,128.0,2.0,3.0,3.0,,3120.0
285.0,220.0,2.0,4.0,4.0,,7400.0
418.0,336.0,2.0,6.0,5.0,,16000.0
200.0,161.0,2.0,3.0,2.0,,2400.0
200.0,161.0,2.0,3.0,2.0,,2400.0
144.0,128.0,2.0,3.0,3.0,,3120.0
200.0,161.0,2.0,3.0,2.0,,2400.0
200.0,161.0,2.0,3.0,2.0,,2400.0
62.0,60.0,2.0,3.0,2.0,0.0,828.0
120.0,225.0,2.0,3.0,3.0,4.0,3300.0
47.0,84.0,1.0,3.0,2.0,0.0,826.0
36.0,72.0,1.0,2.0,1.0,0.0,679.0
110.0,96.0,2.0,4.0,2.0,,1440.0
65.0,90.0,1.0,2.0,1.0,,1020.0
72.0,60.0,1.0,3.0,2.0,,660.0
72.0,60.0,1.0,3.0,2.0,,660.0
102.0,120.0,1.0,2.0,2.0,,1440.0
65.0,90.0,1.0,2.0,1.0,,1020.0
65.0,90.0,1.0,2.0,1.0,,1020.0
176.0,144.0,2.0,4.0,3.0,,3600.0
110.0,96.0,2.0,4.0,2.0,,1440.0
72.0,60.0,1.0,3.0,2.0,,660.0
72.0,60.0,1.0,3.0,2.0,,660.0
110.0,96.0,2.0,4.0,2.0,,1440.0
126.0,63.0,2.0,3.0,2.0,22.0,595.0
45.0,70.0,2.0,2.0,2.0,2.0,770.0
44.0,40.0,2.0,2.0,2.0,0.0,825.0
90.0,120.0,2.0,3.0,2.0,2.0,1990.0
80.0,96.0,1.0,2.0,1.0,13.0,950.0
60.0,90.0,1.0,2.0,1.0,12.0,750.0
60.0,78.0,2.0,3.0,2.0,0.0,755.0
60.0,85.0,2.0,3.0,2.0,0.0,785.0
1500.0,1340.0,3.0,6.0,6.0,,32000.0
83.0,72.0,2.0,4.0,2.0,0.0,945.0
83.0,72.0,2.0,4.0,2.0,1.0,900.0
300.0,210.0,2.0,6.0,3.0,,4200.0
102.0,120.0,1.0,2.0,2.0,,1440.0
130.0,120.0,2.0,3.0,3.0,,2220.0
83.0,72.0,2.0,4.0,2.0,0.0,945.0
36.0,72.0,1.0,2.0,1.0,,650.0
96.0,72.0,2.0,3.0,2.0,,650.0
78.0,72.0,2.0,3.0,2.0,,954.0
78.0,72.0,2.0,4.0,2.0,0.0,975.0
108.0,135.0,2.0,4.0,2.0,,850.0
65.0,60.0,2.0,3.0,2.0,0.0,800.0
300.0,210.0,2.0,6.0,3.0,,4200.0
102.0,120.0,1.0,2.0,2.0,,1440.0
95.0,90.0,2.0,2.0,2.0,,1530.0
60.0,78.0,2.0,3.0,2.0,0.0,755.0
60.0,85.0,2.0,3.0,2.0,0.0,785.0
130.0,120.0,2.0,3.0,3.0,,2220.0
130.0,120.0,2.0,3.0,3.0,,2220.0
46.0,60.0,2.0,2.0,2.0,1.0,450.0
40.0,72.0,1.0,2.0,2.0,,630.0
50.0,72.0,1.0,2.0,1.0,,500.0
40.0,72.0,1.0,2.0,2.0,,630.0
65.0,90.0,1.0,3.0,1.0,,520.0
100.0,164.0,1.0,4.0,1.0,,1440.0
63.0,60.0,2.0,2.0,2.0,,1100.0
50.0,72.0,1.0,2.0,1.0,,500.0
126.0,105.0,2.0,3.0,3.0,1.0,2200.0
126.0,105.0,2.0,3.0,3.0,0.0,1700.0
230.0,300.0,2.0,3.0,2.0,4.0,3600.0
40.0,72.0,1.0,2.0,2.0,,630.0
100.0,164.0,1.0,4.0,1.0,,1440.0
100.0,164.0,1.0,4.0,2.0,,1440.0
139.0,180.0,2.0,3.0,3.0,,2050.0
316.0,420.0,2.0,4.0,4.0,,4250.0
40.0,72.0,1.0,2.0,2.0,,630.0
62.0,119.0,1.0,2.0,1.0,,960.0
190.0,160.0,2.0,4.0,3.0,3.0,2900.0
180.0,160.0,2.0,2.0,2.0,4.0,1850.0
74.0,40.0,3.0,4.0,2.0,0.0,968.0
134.0,160.0,2.0,3.0,3.0,0.0,2250.0
72.0,72.0,1.0,3.0,2.0,0.0,525.0
200.0,180.0,2.0,3.0,3.0,7.0,1900.0
124.0,54.0,3.0,3.0,2.0,2.0,1300.0
112.0,96.0,2.0,3.0,2.0,2.0,1400.0
84.0,136.0,1.0,2.0,1.0,,980.0
84.0,136.0,1.0,3.0,2.0,,1000.0
97.0,77.0,2.0,4.0,3.0,2.0,1050.0
81.0,160.0,1.0,2.0,1.0,,1350.0
500.0,474.0,2.0,6.0,4.0,,12500.0
700.0,450.0,2.0,4.0,4.0,,10500.0
700.0,450.0,3.0,4.0,4.0,7.0,10500.0
650.0,450.0,2.0,4.0,4.0,,10000.0
285.0,220.0,3.0,4.0,4.0,8.0,7400.0
500.0,474.0,3.0,6.0,4.0,7.0,12500.0
500.0,630.0,3.0,5.0,5.0,7.0,18000.0
441.0,276.0,3.0,4.0,5.0,1.0,14500.0
500.0,748.0,3.0,4.0,4.0,7.0,17500.0
441.0,276.0,3.0,4.0,4.0,1.0,14500.0
185.0,220.0,2.0,3.0,3.0,10.0,4300.0
95.0,72.0,2.0,3.0,2.0,,1040.0
126.0,90.0,2.0,4.0,3.0,,1590.0
126.0,90.0,2.0,4.0,3.0,,1590.0
62.0,71.0,2.0,2.0,2.0,2.0,1230.0
36.0,72.0,1.0,2.0,1.0,0.0,588.0
36.0,72.0,1.0,2.0,1.0,0.0,588.0
300.0,210.0,2.0,6.0,3.0,,4200.0
138.0,253.0,2.0,2.0,2.0,,3600.0
102.0,120.0,1.0,2.0,2.0,,1440.0
151.0,106.0,2.0,4.0,3.0,,1060.0
65.0,90.0,1.0,2.0,1.0,,1020.0
72.0,60.0,1.0,3.0,2.0,,660.0
83.0,72.0,1.0,4.0,2.0,0.0,936.0
68.0,83.0,2.0,2.0,2.0,1.0,751.0
225.0,273.0,2.0,2.0,2.0,17.0,3000.0
180.0,120.0,2.0,4.0,2.0,7.0,1500.0
367.0,409.0,2.0,4.0,4.0,5.0,18000.0
57.0,81.0,1.0,2.0,1.0,,800.0
54.0,60.0,2.0,3.0,1.0,,920.0
36.0,50.0,1.0,2.0,1.0,0.0,548.0
54.0,60.0,2.0,3.0,1.0,,920.0
75.0,60.0,2.0,2.0,2.0,,1250.0
54.0,60.0,2.0,3.0,1.0,,920.0
120.0,84.0,2.0,3.0,2.0,3.0,1200.0
108.0,72.0,2.0,4.0,2.0,7.0,1220.0
50.0,72.0,1.0,2.0,1.0,12.0,975.0
18.0,144.0,2.0,3.0,3.0,6.0,3590.0
180.0,120.0,2.0,3.0,2.0,,4000.0
80.0,48.0,2.0,2.0,2.0,8.0,1370.0
86.0,63.0,2.0,3.0,2.0,9.0,1300.0
100.0,63.0,2.0,2.0,2.0,2.0,1700.0
158.0,132.0,1.0,3.0,2.0,11.0,1490.0
60.0,78.0,2.0,3.0,2.0,0.0,755.0
60.0,85.0,2.0,3.0,2.0,0.0,785.0
86.0,66.0,2.0,2.0,2.0,,1400.0
300.0,200.0,2.0,5.0,3.0,,3500.0
120.0,120.0,2.0,4.0,4.0,,2300.0
160.0,160.0,1.0,4.0,3.0,,1900.0
200.0,200.0,2.0,3.0,2.0,,2600.0
194.0,112.0,3.0,4.0,3.0,,3000.0
300.0,210.0,2.0,6.0,3.0,,4200.0
92.0,75.0,2.0,3.0,3.0,0.0,1170.0
126.0,105.0,2.0,3.0,3.0,0.0,1760.0
72.0,72.0,2.0,4.0,2.0,0.0,975.0
120.0,190.0,1.0,2.0,2.0,15.0,1890.0
54.0,72.0,2.0,3.0,2.0,1.0,845.0
180.0,140.0,2.0,6.0,3.0,2.0,1600.0
600.0,380.0,2.0,10.0,10.0,,1800.0
74.0,60.0,2.0,3.0,2.0,,1120.0
250.0,257.0,2.0,3.0,3.0,1.0,2100.0
120.0,45.0,2.0,2.0,2.0,,1100.0
200.0,225.0,1.0,,,6.0,4500.0
86.0,70.0,2.0,2.0,3.0,0.0,900.0
125.0,132.0,2.0,4.0,3.0,,2520.0
125.0,132.0,2.0,3.0,,,2300.0
100.0,126.0,2.0,3.0,2.0,7.0,1300.0
40.0,70.0,1.0,2.0,1.0,0.0,485.0
240.0,300.0,2.0,3.0,4.0,0.0,4000.0
60.0,64.0,2.0,3.0,2.0,0.0,660.0
84.0,80.0,2.0,3.0,3.0,0.0,1400.0
87.0,60.0,2.0,3.0,3.0,0.0,1400.0
60.0,64.0,2.0,3.0,2.0,0.0,655.0
70.0,120.0,1.0,3.0,2.0,11.0,1600.0
300.0,210.0,2.0,4.0,3.0,,3100.0
60.0,60.0,2.0,3.0,2.0,0.0,1220.0
90.0,112.0,1.0,3.0,1.0,0.0,1670.0
50.0,90.0,1.0,2.0,2.0,,1350.0
56.0,76.0,2.0,2.0,2.0,,1200.0
500.0,154.0,3.0,5.0,5.0,,4900.0
100.0,120.0,1.0,3.0,1.0,4.0,1250.0
140.0,160.0,2.0,4.0,2.0,6.0,1490.0
257.0,180.0,2.0,3.0,3.0,0.0,4890.0
217.0,180.0,2.0,3.0,3.0,,4890.0
164.0,180.0,2.0,4.0,3.0,4.0,4500.0
181.0,170.0,2.0,4.0,3.0,12.0,3500.0
70.0,77.0,2.0,3.0,2.0,,1750.0
120.0,60.0,3.0,3.0,4.0,4.0,2200.0
165.0,72.0,3.0,4.0,3.0,,2760.0
70.0,77.0,2.0,3.0,2.0,,1750.0
163.0,135.0,2.0,4.0,3.0,,3400.0
317.0,632.0,2.0,5.0,4.0,10.0,12500.0
600.0,300.0,4.0,3.0,3.0,,12500.0
165.0,292.0,2.0,4.0,3.0,,3800.0
200.0,360.0,2.0,5.0,3.0,,3990.0
470.0,785.0,2.0,7.0,5.0,,8750.0
144.0,120.0,2.0,2.0,2.0,,3850.0
144.0,120.0,2.0,3.0,3.0,4.0,3200.0
92.0,119.0,2.0,3.0,2.0,7.0,2550.0
192.0,120.0,2.0,3.0,2.0,,3000.0
171.0,135.0,1.0,3.0,3.0,,3400.0
80.0,80.0,2.0,3.0,2.0,,1200.0
80.0,63.0,3.0,3.0,2.0,1.0,1590.0
220.0,163.0,3.0,4.0,4.0,2.0,3500.0
150.0,161.0,2.0,4.0,3.0,,2000.0
160.0,110.0,2.0,4.0,3.0,,1100.0
240.0,128.0,3.0,3.0,3.0,,2950.0
240.0,128.0,3.0,3.0,3.0,5.0,2950.0
290.0,264.0,2.0,4.0,3.0,10.0,5950.0
170.0,163.0,2.0,10.0,10.0,4.0,3500.0
240.0,180.0,2.0,4.0,3.0,,3500.0
144.0,144.0,2.0,3.0,3.0,,4300.0
190.0,128.0,2.0,4.0,3.0,,2750.0
290.0,264.0,2.0,4.0,3.0,,5950.0
400.0,365.0,2.0,5.0,4.0,,5700.0
400.0,365.0,2.0,5.0,4.0,,5700.0
400.0,365.0,2.0,5.0,4.0,,5700.0
108.0,108.0,2.0,2.0,2.0,,1600.0
300.0,210.0,2.0,6.0,3.0,,4200.0
90.0,127.0,2.0,3.0,3.0,12.0,1500.0
90.0,50.0,2.0,2.0,2.0,4.0,1400.0
200.0,135.0,2.0,3.0,4.0,10.0,1700.0
200.0,400.0,2.0,4.0,3.0,21.0,4700.0
450.0,357.0,2.0,4.0,4.0,,6000.0
60.0,64.0,2.0,3.0,2.0,0.0,655.0
100.0,120.0,2.0,3.0,3.0,,1700.0
130.0,98.0,2.0,3.0,2.0,0.0,2000.0
180.0,136.0,2.0,4.0,3.0,0.0,2700.0
125.0,98.0,2.0,3.0,3.0,,2050.0
125.0,98.0,2.0,3.0,3.0,1.0,2050.0
70.0,120.0,1.0,2.0,1.0,12.0,1130.0
125.0,224.0,1.0,3.0,2.0,,1950.0
130.0,98.0,2.0,3.0,2.0,1.0,1990.0
130.0,98.0,2.0,3.0,2.0,1.0,1990.0
130.0,155.0,1.0,3.0,3.0,2.0,1000.0
65.0,72.0,2.0,2.0,2.0,,1600.0
120.0,180.0,2.0,3.0,2.0,,2200.0
54.0,60.0,2.0,3.0,1.0,,920.0
110.0,55.0,2.0,3.0,2.0,,950.0
110.0,55.0,2.0,3.0,2.0,17.0,950.0
200.0,110.0,1.0,4.0,2.0,,1850.0
100.0,63.0,3.0,3.0,2.0,1.0,1590.0
180.0,130.0,2.0,3.0,2.0,27.0,1800.0
220.0,163.0,2.0,4.0,4.0,1.0,3500.0
54.0,60.0,2.0,3.0,1.0,,920.0
45.0,81.0,1.0,2.0,1.0,,900.0
177.0,117.0,2.0,4.0,3.0,,2600.0
135.0,120.0,2.0,3.0,3.0,,3700.0
300.0,146.0,2.0,4.0,2.0,22.0,1700.0
87.0,87.0,2.0,3.0,3.0,,3280.0
101.0,101.0,2.0,7.0,3.0,,1610.0
90.0,135.0,1.0,2.0,1.0,12.0,895.0
200.0,144.0,2.0,3.0,3.0,4.0,4300.0
280.0,205.0,2.0,4.0,3.0,8.0,4300.0
140.0,128.0,2.0,3.0,3.0,,2400.0
300.0,203.0,2.0,5.0,4.0,,3400.0
250.0,160.0,2.0,3.0,3.0,12.0,2950.0
280.0,300.0,1.0,4.0,1.0,23.0,3900.0
109.0,90.0,2.0,3.0,2.0,1.0,2500.0
145.0,105.0,2.0,3.0,3.0,0.0,3200.0
145.0,109.0,2.0,3.0,2.0,0.0,2900.0
137.0,105.0,2.0,4.0,3.0,0.0,2800.0
200.0,118.0,2.0,4.0,4.0,6.0,2250.0
72.0,60.0,2.0,3.0,2.0,0.0,1400.0
264.0,121.0,2.0,3.0,2.0,,2500.0
114.0,98.0,2.0,3.0,3.0,7.0,3200.0
250.0,316.0,2.0,2.0,2.0,,4500.0
63.0,72.0,2.0,2.0,2.0,1.0,600.0
175.0,200.0,2.0,3.0,3.0,5.0,2000.0
72.0,70.0,2.0,3.0,2.0,,818.0
147.0,120.0,1.0,3.0,3.0,0.0,1940.0
126.0,105.0,2.0,3.0,3.0,0.0,1680.0
206.0,103.0,2.0,7.0,2.0,9.0,1950.0
97.0,98.0,2.0,3.0,3.0,0.0,1780.0
51.0,105.0,1.0,3.0,2.0,0.0,1270.0
51.0,84.0,1.0,3.0,1.0,1.0,1100.0
450.0,553.0,2.0,4.0,4.0,8.0,11900.0
120.0,126.0,2.0,3.0,2.0,14.0,2700.0
425.0,585.0,3.0,4.0,5.0,7.0,15000.0
650.0,300.0,3.0,5.0,4.0,6.0,12500.0
350.0,225.0,2.0,4.0,4.0,4.0,6900.0
60.0,66.0,2.0,3.0,2.0,0.0,636.0
83.0,80.0,2.0,3.0,3.0,0.0,1300.0
80.0,61.0,2.0,3.0,3.0,0.0,1000.0
95.0,80.0,2.0,3.0,2.0,6.0,1250.0
33.0,60.0,1.0,2.0,1.0,0.0,337.0
57.0,60.0,2.0,3.0,2.0,0.0,550.0
45.0,140.0,1.0,2.0,1.0,2.0,550.0
212.0,144.0,2.0,3.0,2.0,3.0,3500.0
160.0,128.0,2.0,4.0,3.0,4.0,3500.0
160.0,128.0,2.0,4.0,3.0,,3550.0
350.0,200.0,1.0,4.0,3.0,2.0,3900.0
63.0,144.0,1.0,2.0,1.0,,1750.0
400.0,160.0,2.0,4.0,3.0,,3500.0
90.0,120.0,2.0,2.0,1.0,,1400.0
71.0,70.0,2.0,3.0,2.0,,1600.0
90.0,96.0,2.0,3.0,3.0,9.0,1500.0
125.0,237.0,2.0,3.0,2.0,,2350.0
264.0,400.0,2.0,4.0,3.0,17.0,5200.0
300.0,475.0,2.0,6.0,5.0,14.0,4500.0
205.0,200.0,2.0,4.0,3.0,20.0,2900.0
400.0,240.0,3.0,8.0,3.0,6.0,6000.0
130.0,108.0,2.0,3.0,3.0,0.0,2100.0
120.0,72.0,1.0,2.0,2.0,,580.0
300.0,155.0,3.0,4.0,4.0,,2300.0
57.0,60.0,2.0,3.0,2.0,0.0,550.0
800.0,700.0,2.0,6.0,4.0,13.0,12500.0
347.0,286.0,2.0,5.0,3.0,10.0,5000.0
350.0,240.0,2.0,4.0,4.0,,5200.0
300.0,299.0,2.0,4.0,2.0,12.0,3750.0
200.0,300.0,2.0,3.0,2.0,12.0,3500.0
595.0,383.0,2.0,4.0,4.0,11.0,7800.0
240.0,240.0,3.0,4.0,4.0,7.0,6100.0
60.0,64.0,2.0,3.0,2.0,0.0,634.0
60.0,64.0,2.0,3.0,2.0,0.0,660.0
60.0,68.0,2.0,3.0,2.0,0.0,655.0
180.0,108.0,2.0,1.0,3.0,4.0,2270.0
205.0,144.0,2.0,4.0,4.0,,2350.0
86.0,75.0,2.0,2.0,2.0,7.0,875.0
200.0,278.0,1.0,,,22.0,3600.0
200.0,278.0,1.0,,,22.0,3600.0
145.0,297.0,2.0,3.0,2.0,0.0,5560.0
500.0,1000.0,1.0,6.0,7.0,,9500.0
220.0,175.0,2.0,4.0,3.0,7.0,3100.0
250.0,625.0,1.0,4.0,1.0,34.0,2300.0
36.0,60.0,1.0,2.0,1.0,,125.0
140.0,56.0,3.0,3.0,3.0,0.0,1300.0
450.0,450.0,3.0,6.0,5.0,5.0,15000.0
164.0,300.0,2.0,4.0,3.0,23.0,2400.0
120.0,60.0,3.0,3.0,3.0,,1600.0
157.0,198.0,2.0,3.0,3.0,4.0,3650.0
134.0,108.0,2.0,4.0,3.0,1.0,3000.0
134.0,108.0,2.0,4.0,3.0,1.0,3000.0
141.0,162.0,2.0,3.0,2.0,,2550.0
1046.0,801.0,3.0,5.0,4.0,4.0,27000.0
200.0,150.0,2.0,4.0,3.0,10.0,4000.0
300.0,240.0,2.0,4.0,4.0,1.0,6250.0
140.0,77.0,2.0,2.0,2.0,,1100.0
130.0,115.0,2.0,5.0,3.0,6.0,1300.0
250.0,220.0,2.0,4.0,3.0,,4000.0
120.0,225.0,2.0,3.0,3.0,,3300.0
153.0,252.0,2.0,3.0,3.0,,3300.0
68.0,60.0,2.0,2.0,2.0,,1550.0
40.0,60.0,1.0,2.0,1.0,2.0,85.0
62.0,50.0,2.0,2.0,3.0,0.0,1790.0
310.0,776.0,2.0,4.0,4.0,,8000.0
60.0,78.0,2.0,3.0,2.0,0.0,755.0
60.0,85.0,2.0,3.0,2.0,0.0,785.0
60.0,85.0,2.0,3.0,2.0,0.0,785.0
60.0,64.0,2.0,3.0,2.0,0.0,685.0
78.0,60.0,2.0,3.0,2.0,1.0,1200.0
60.0,64.0,2.0,3.0,2.0,0.0,685.0
36.0,72.0,1.0,2.0,1.0,0.0,588.0
60.0,85.0,2.0,3.0,2.0,0.0,785.0
60.0,78.0,2.0,3.0,2.0,0.0,755.0
65.0,60.0,2.0,3.0,2.0,0.0,800.0
60.0,64.0,2.0,3.0,2.0,0.0,655.0
