price_in_rp,building_size_m2,land_size_m2,floors,bedrooms,bathrooms,building_age
13500000000.0,450.0,230.0,3.0,4.0,3.0,4.0
5100000000.0,240.0,160.0,2.0,4.0,3.0,8.0
6500000000.0,400.0,144.0,3.0,4.0,3.0,7.0
5200000000.0,200.0,150.0,2.0,3.0,3.0,
4900000000.0,250.0,144.0,2.0,3.0,2.0,8.0
16500000000.0,450.0,300.0,2.0,3.0,3.0,2.0
12500000000.0,700.0,200.0,3.0,4.0,3.0,4.0
7200000000.0,350.0,180.0,3.0,4.0,3.0,5.0
4600000000.0,200.0,200.0,2.0,4.0,2.0,0.0
4850000000.0,300.0,144.0,3.0,5.0,4.0,10.0
5200000000.0,300.0,200.0,2.0,4.0,4.0,
3990000000.0,200.0,136.0,1.0,3.0,3.0,
6000000000.0,350.0,120.0,4.0,4.0,3.0,1.0
8000000000.0,370.0,250.0,3.0,4.0,3.0,12.0
5000000000.0,250.0,144.0,2.0,4.0,3.0,9.0
6500000000.0,500.0,144.0,4.0,4.0,4.0,5.0
4850000000.0,300.0,144.0,3.0,4.0,4.0,
3990000000.0,180.0,136.0,2.0,4.0,3.0,7.0
4500000000.0,250.0,144.0,2.0,5.0,3.0,12.0
800000000.0,71.0,52.0,1.0,3.0,3.0,0.0
1150000000.0,62.0,33.0,2.0,2.0,2.0,0.0
1150000000.0,62.0,33.0,2.0,2.0,3.0,0.0
1500000000.0,71.0,40.0,2.0,2.0,2.0,0.0
10000000000.0,700.0,345.0,4.0,9.0,,
22500000000.0,1200.0,560.0,1.0,4.0,4.0,
22500000000.0,1200.0,550.0,3.0,4.0,4.0,1.0
22500000000.0,1200.0,560.0,1.0,4.0,4.0,
21000000000.0,1030.0,700.0,2.0,4.0,3.0,
108000000000.0,5000.0,2700.0,3.0,7.0,8.0,13.0
55000000000.0,3000.0,752.0,4.0,5.0,4.0,6.0
2400000000.0,108.0,90.0,2.0,3.0,2.0,9.0
2400000000.0,108.0,90.0,2.0,3.0,2.0,9.0
4700000000.0,250.0,150.0,3.0,4.0,4.0,
3390000000.0,200.0,120.0,2.0,4.0,4.0,8.0
4700000000.0,280.0,150.0,2.0,4.0,3.0,7.0
3500000000.0,160.0,120.0,2.0,3.0,2.0,7.0
3350000000.0,200.0,120.0,2.0,4.0,3.0,7.0
3800000000.0,208.0,144.0,2.0,4.0,3.0,
1270000000.0,100.0,33.0,3.0,3.0,3.0,
1450000000.0,120.0,55.0,2.0,3.0,2.0,
1800000000.0,105.0,56.0,2.0,2.0,2.0,
4500000000.0,240.0,120.0,2.0,4.0,4.0,1.0
15000000000.0,500.0,425.0,2.0,4.0,3.0,
26000000000.0,1000.0,747.0,3.0,6.0,7.0,7.0
15900000000.0,526.0,652.0,2.0,7.0,4.0,
15000000000.0,410.0,425.0,1.0,4.0,3.0,
5500000000.0,250.0,144.0,2.0,4.0,3.0,7.0
110000000000.0,1500.0,950.0,3.0,4.0,4.0,
50000000000.0,800.0,660.0,2.0,4.0,4.0,12.0
100000000000.0,800.0,1225.0,2.0,6.0,6.0,
69000000000.0,1200.0,474.0,3.0,4.0,5.0,1.0
69000000000.0,1200.0,475.0,3.0,4.0,4.0,1.0
43000000000.0,470.0,519.0,2.0,5.0,4.0,27.0
54500000000.0,500.0,909.0,1.0,3.0,3.0,24.0
45000000000.0,548.0,733.0,2.0,7.0,8.0,7.0
45000000000.0,548.0,733.0,2.0,7.0,8.0,11.0
2600000000.0,135.0,100.0,2.0,3.0,3.0,0.0
3300000000.0,200.0,135.0,3.0,3.0,2.0,22.0
2500000000.0,135.0,90.0,2.0,4.0,4.0,1.0
709000000.0,57.0,37.0,2.0,3.0,3.0,0.0
2600000000.0,135.0,100.0,2.0,3.0,3.0,0.0
709000000.0,57.0,37.0,2.0,3.0,3.0,0.0
2100000000.0,88.0,132.0,2.0,3.0,2.0,0.0
2600000000.0,130.0,100.0,2.0,3.0,3.0,0.0
2000000000.0,87.0,56.0,2.0,3.0,3.0,0.0
1080000000.0,69.0,35.0,2.0,2.0,2.0,0.0
3000000000.0,230.0,179.0,2.0,4.0,3.0,29.0
1270000000.0,66.0,36.0,3.0,3.0,3.0,0.0
3100000000.0,180.0,210.0,1.0,3.0,3.0,22.0
19000000000.0,1000.0,386.0,3.0,4.0,3.0,
19000000000.0,1000.0,386.0,3.0,4.0,3.0,
5900000000.0,240.0,180.0,2.0,4.0,3.0,3.0
7500000000.0,717.0,405.0,4.0,,,7.0
19800000000.0,804.0,507.0,2.0,4.0,4.0,
7000000000.0,168.0,120.0,2.0,3.0,3.0,
440000000.0,42.0,21.0,2.0,2.0,2.0,0.0
18000000000.0,625.0,513.0,3.0,5.0,4.0,10.0
19000000000.0,800.0,513.0,3.0,4.0,4.0,
28000000000.0,1000.0,450.0,3.0,6.0,5.0,18.0
19000000000.0,1000.0,400.0,3.0,4.0,3.0,7.0
11000000000.0,750.0,390.0,2.0,4.0,3.0,10.0
5600000000.0,225.0,220.0,2.0,3.0,2.0,22.0
640000000.0,60.0,36.0,2.0,2.0,2.0,0.0
2090000000.0,90.0,58.0,2.0,2.0,3.0,0.0
1140000000.0,71.0,36.0,2.0,3.0,3.0,0.0
2090000000.0,90.0,76.0,2.0,3.0,3.0,0.0
935000000.0,90.0,44.0,2.0,2.0,2.0,0.0
7800000000.0,175.0,300.0,2.0,4.0,4.0,
1140000000.0,71.0,36.0,2.0,2.0,2.0,0.0
4550000000.0,180.0,153.0,2.0,5.0,4.0,1.0
1880000000.0,300.0,160.0,2.0,5.0,3.0,46.0
5000000000.0,355.0,140.0,3.0,4.0,3.0,0.0
5200000000.0,337.0,173.0,1.0,4.0,3.0,2.0
5200000000.0,337.0,173.0,1.0,4.0,3.0,2.0
5000000000.0,337.0,171.0,3.0,4.0,3.0,1.0
13700000000.0,264.0,504.0,2.0,4.0,3.0,
780000000.0,68.0,37.0,2.0,3.0,3.0,0.0
780000000.0,68.0,37.0,2.0,3.0,3.0,0.0
858000000.0,63.0,39.0,2.0,3.0,3.0,0.0
780000000.0,68.0,37.0,2.0,3.0,3.0,0.0
1900000000.0,87.0,56.0,2.0,3.0,3.0,
1100000000.0,56.0,39.0,1.0,2.0,2.0,
858000000.0,63.0,39.0,2.0,3.0,3.0,0.0
783000000.0,63.0,32.0,2.0,2.0,2.0,0.0
859000000.0,63.0,39.0,2.0,2.0,2.0,0.0
10000000000.0,625.0,400.0,2.0,4.0,4.0,
443000000.0,37.0,19.0,2.0,2.0,2.0,0.0
780000000.0,60.0,33.0,2.0,2.0,2.0,0.0
21900000000.0,854.0,850.0,2.0,6.0,5.0,15.0
250000000000.0,2191.0,4260.0,2.0,6.0,7.0,
9500000000.0,330.0,247.0,3.0,4.0,3.0,
10700000000.0,300.0,250.0,2.0,5.0,3.0,27.0
4650000000.0,288.0,120.0,3.0,3.0,2.0,22.0
30000000000.0,2417.0,517.0,5.0,50.0,50.0,
22000000000.0,550.0,425.0,2.0,5.0,4.0,22.0
16000000000.0,480.0,480.0,2.0,4.0,3.0,12.0
12000000000.0,400.0,307.0,2.0,4.0,4.0,
14000000000.0,400.0,200.0,3.0,4.0,4.0,2.0
150000000000.0,850.0,1900.0,1.0,5.0,6.0,
14000000000.0,400.0,199.0,3.0,4.0,3.0,4.0
562000000.0,42.0,22.0,2.0,2.0,2.0,0.0
528000000.0,42.0,22.0,2.0,2.0,2.0,0.0
562000000.0,42.0,22.0,2.0,2.0,2.0,0.0
528000000.0,42.0,22.0,2.0,2.0,2.0,0.0
562000000.0,42.0,22.0,2.0,2.0,2.0,0.0
921000000.0,67.0,34.0,2.0,3.0,3.0,0.0
869000000.0,62.0,32.0,2.0,2.0,2.0,
998000000.0,67.0,34.0,2.0,3.0,2.0,0.0
920000000.0,67.0,34.0,2.0,2.0,2.0,0.0
2340000000.0,120.0,97.0,2.0,3.0,2.0,
895000000.0,66.0,34.0,2.0,2.0,2.0,0.0
9000000000.0,450.0,300.0,2.0,4.0,3.0,
8500000000.0,346.0,300.0,2.0,4.0,4.0,24.0
5700000000.0,225.0,190.0,3.0,3.0,3.0,7.0
782000000.0,68.0,33.0,2.0,2.0,2.0,0.0
782000000.0,68.0,33.0,2.0,2.0,2.0,0.0
1000000000.0,90.0,44.0,2.0,2.0,2.0,0.0
2200000000.0,160.0,108.0,2.0,4.0,2.0,4.0
2520000000.0,115.0,180.0,1.0,3.0,3.0,
8000000000.0,800.0,457.0,2.0,8.0,6.0,17.0
2000000000.0,92.0,98.0,2.0,3.0,3.0,2.0
2000000000.0,92.0,98.0,2.0,3.0,3.0,2.0
25000000000.0,500.0,200.0,3.0,4.0,4.0,0.0
25000000000.0,500.0,200.0,3.0,4.0,4.0,0.0
25000000000.0,500.0,200.0,3.0,4.0,4.0,0.0
175000000000.0,1500.0,1305.0,2.0,5.0,5.0,10.0
40000000000.0,900.0,552.0,2.0,4.0,3.0,7.0
764000000.0,56.0,32.0,2.0,2.0,1.0,0.0
485000000.0,37.0,25.0,2.0,2.0,2.0,1.0
764000000.0,56.0,32.0,2.0,2.0,1.0,0.0
485000000.0,37.0,25.0,2.0,2.0,2.0,1.0
762000000.0,56.0,30.0,2.0,2.0,2.0,0.0
762000000.0,56.0,30.0,2.0,2.0,2.0,0.0
389000000.0,38.0,16.0,2.0,2.0,1.0,0.0
625000000.0,60.0,30.0,2.0,2.0,2.0,1.0
477000000.0,40.0,22.0,2.0,2.0,2.0,0.0
477000000.0,40.0,22.0,2.0,2.0,2.0,
477000000.0,40.0,22.0,2.0,2.0,2.0,0.0
477000000.0,40.0,22.0,2.0,2.0,2.0,0.0
599000000.0,44.0,31.0,2.0,2.0,2.0,0.0
534000000.0,42.0,27.0,2.0,2.0,2.0,0.0
500000000.0,43.0,23.0,2.0,2.0,2.0,0.0
444000000.0,42.0,27.0,2.0,2.0,2.0,0.0
50000000000.0,353.0,517.0,1.0,4.0,2.0,
11200000000.0,606.0,247.0,3.0,4.0,4.0,0.0
3000000000.0,172.0,122.0,2.0,4.0,4.0,4.0
4800000000.0,325.0,300.0,2.0,4.0,2.0,9.0
1900000000.0,150.0,67.0,3.0,3.0,3.0,0.0
12000000000.0,550.0,477.0,2.0,6.0,6.0,
4190000000.000001,186.0,152.0,2.0,4.0,3.0,1.0
4190000000.000001,186.0,152.0,2.0,4.0,3.0,0.0
4400000000.0,186.0,162.0,2.0,4.0,3.0,
2400000000.0,220.0,169.0,2.0,4.0,2.0,20.0
7900000000.0,203.0,203.0,3.0,4.0,4.0,6.0
40000000000.0,938.0,1592.0,1.0,4.0,4.0,4.0
27000000000.0,950.0,1195.0,2.0,20.0,20.0,13.0
1900000000.0,150.0,90.0,2.0,3.0,3.0,0.0
2640000000.0,140.0,110.0,2.0,4.0,4.0,
1950000000.0,150.0,92.0,2.0,3.0,3.0,0.0
1050000000.0,100.0,53.0,2.0,3.0,3.0,0.0
4800000000.0,300.0,180.0,3.0,4.0,3.0,
2700000000.0,150.0,126.0,2.0,4.0,4.0,0.0
6700000000.0,404.0,167.0,3.0,5.0,4.0,
2900000000.0,170.0,116.0,2.0,4.0,4.0,0.0
2850000000.0,150.0,114.0,1.0,3.0,3.0,1.0
2550000000.0,150.0,101.0,2.0,4.0,4.0,0.0
7000000000.0,400.0,286.0,2.0,6.0,4.0,
10500000000.0,450.0,624.0,2.0,5.0,4.0,32.0
7500000000.0,560.0,329.0,2.0,4.0,4.0,0.0
595000000.0,52.0,72.0,2.0,3.0,1.0,0.0
1400000000.0,84.0,80.0,2.0,3.0,3.0,0.0
7000000000.0,700.0,300.0,3.0,5.0,5.0,7.0
5750000000.0,250.0,350.0,2.0,3.0,2.0,
5250000000.0,190.0,350.0,2.0,4.0,2.0,24.0
1550000000.0,130.0,94.0,2.0,3.0,3.0,0.0
920000000.0,65.0,69.0,2.0,3.0,3.0,1.0
12900000000.0,800.0,1000.0,2.0,8.0,4.0,45.0
3650000000.0,200.0,109.0,3.0,4.0,3.0,0.0
3650000000.0,126.0,104.0,2.0,3.0,2.0,1.0
3450000000.0,200.0,94.0,3.0,4.0,4.0,0.0
3450000000.0,200.0,94.0,3.0,4.0,3.0,0.0
4500000000.0,260.0,348.0,2.0,4.0,3.0,28.0
18500000000.0,500.0,375.0,2.0,5.0,5.0,7.0
3650000000.0,200.0,109.0,3.0,4.0,3.0,0.0
3650000000.0,142.0,127.0,2.0,3.0,3.0,0.0
15000000000.0,550.0,500.0,2.0,5.0,6.0,
19500000000.0,700.0,400.0,3.0,4.0,4.0,3.0
1970000000.0,120.0,79.0,2.0,3.0,3.0,0.0
15000000000.0,450.0,1230.0,1.0,3.0,3.0,17.0
16000000000.0,400.0,600.0,2.0,5.0,4.0,5.0
9500000000.0,300.0,275.0,2.0,5.0,4.0,
5000000000.0,350.0,154.0,3.0,6.0,5.0,0.0
6100000000.0,250.0,275.0,2.0,4.0,2.0,
7500000000.0,186.0,325.0,1.0,3.0,2.0,
5000000000.0,300.0,160.0,3.0,4.0,2.0,7.0
10500000000.0,660.0,200.0,4.0,3.0,3.0,0.0
9000000000.0,750.0,325.0,3.0,5.0,5.0,
18000000000.0,700.0,530.0,2.0,4.0,4.0,
4700000000.0,150.0,200.0,1.0,3.0,3.0,17.0
451000000.0,37.0,20.0,2.0,2.0,1.0,0.0
568000000.0,40.0,21.0,2.0,2.0,1.0,0.0
8500000000.0,300.0,346.0,2.0,4.0,4.0,6.0
700000000.0,70.0,62.0,2.0,3.0,2.0,0.0
1280000000.0,80.0,85.0,2.0,3.0,2.0,0.0
900000000.0,69.0,74.0,2.0,3.0,2.0,0.0
4200000000.0,420.0,475.0,2.0,4.0,4.0,17.0
3600000000.0,150.0,120.0,2.0,3.0,3.0,
4500000000.0,450.0,200.0,3.0,3.0,3.0,0.0
3750000000.0,270.0,220.0,2.0,4.0,4.0,
3700000000.0,131.0,120.0,2.0,3.0,3.0,3.0
3000000000.0,120.0,206.0,2.0,5.0,2.0,34.0
3200000000.0,231.0,216.0,2.0,4.0,4.0,
2700000000.0,250.0,171.0,2.0,3.0,3.0,17.0
2400000000.0,150.0,106.0,2.0,3.0,3.0,2.0
2520000000.0,115.0,180.0,1.0,3.0,3.0,
1500000000.0,110.0,66.0,1.0,3.0,2.0,1.0
2340000000.0,120.0,97.0,2.0,3.0,2.0,
1100000000.0,100.0,78.0,1.0,2.0,1.0,
1900000000.0,135.0,65.0,3.0,3.0,3.0,0.0
8800000000.0,450.0,212.0,4.0,6.0,8.0,3.0
1100000000.0,50.0,68.0,1.0,3.0,1.0,10.0
1500000000.0,120.0,42.0,3.0,4.0,3.0,3.0
1450000000.0,120.0,90.0,2.0,3.0,2.0,22.0
4500000000.0,275.0,128.0,3.0,4.0,3.0,
4600000000.0,200.0,150.0,2.0,3.0,3.0,5.0
5000000000.0,250.0,240.0,2.0,4.0,3.0,
1500000000.0,100.0,72.0,2.0,3.0,2.0,7.0
5700000000.0,270.0,255.0,3.0,4.0,3.0,
5500000000.0,359.0,264.0,3.0,3.0,3.0,
9000000000.0,400.0,240.0,2.0,4.0,4.0,4.0
4200000000.0,240.0,160.0,2.0,2.0,3.0,
1600000000.0,70.0,90.0,1.0,,,
525000000.0,44.0,24.0,2.0,2.0,1.0,0.0
475000000.0,33.0,21.0,2.0,2.0,1.0,0.0
477000000.0,40.0,22.0,2.0,2.0,2.0,0.0
477000000.0,40.0,22.0,2.0,2.0,2.0,0.0
82800000000.0,120.0,1076.0,1.0,5.0,3.0,
2750000000.0,220.0,144.0,2.0,5.0,3.0,
2750000000.0,220.0,144.0,2.0,5.0,3.0,
2500000000.0,150.0,74.0,3.0,3.0,3.0,0.0
3800000000.0,370.0,193.0,2.0,4.0,4.0,16.0
1300000000.0,60.0,71.0,2.0,3.0,2.0,1.0
1100000000.0,65.0,55.0,2.0,2.0,2.0,
16000000000.0,700.0,512.0,2.0,6.0,7.0,
11800000000.0,1500.0,491.0,4.0,57.0,57.0,11.0
1500000000.0,180.0,133.0,2.0,4.0,2.0,49.0
17500000000.0,500.0,376.0,2.0,5.0,6.0,34.0
2550000000.0,125.0,145.0,2.0,4.0,3.0,0.0
2050000000.0,100.0,90.0,2.0,3.0,2.0,
725000000.0,64.0,34.0,3.0,2.0,2.0,0.0
1050000000.0,70.0,56.0,1.0,3.0,2.0,0.0
1050000000.0,70.0,56.0,1.0,3.0,2.0,0.0
14500000000.0,500.0,510.0,2.0,12.0,13.0,12.0
919000000.0,60.0,69.0,1.0,3.0,2.0,0.0
1500000000.0,90.0,45.0,3.0,2.0,3.0,0.0
2300000000.0,220.0,110.0,3.0,2.0,3.0,
3200000000.0,215.0,96.0,3.0,5.0,4.0,0.0
2500000000.0,146.0,150.0,2.0,3.0,2.0,6.0
85000000000.0,1797.0,954.0,2.0,8.0,8.0,
25000000000.0,362.0,1211.0,1.0,5.0,4.0,14.0
3800000000.0,156.0,196.0,1.0,3.0,2.0,
15000000000.0,600.0,600.0,2.0,5.0,5.0,
7500000000.0,400.0,370.0,2.0,5.0,4.0,22.0
3480000000.0,200.0,144.0,2.0,4.0,3.0,3.0
15500000000.0,350.0,1020.0,1.0,6.0,3.0,
3950000000.0,250.0,208.0,2.0,4.0,3.0,8.0
18500000000.0,450.0,661.0,2.0,11.0,6.0,
13800000000.0,450.0,313.0,1.0,5.0,5.0,
12000000000.0,400.0,401.0,2.0,4.0,5.0,
22000000000.0,814.0,540.0,3.0,10.0,10.0,7.0
23000000000.0,610.0,530.0,2.0,4.0,3.0,3.0
23000000000.0,600.0,530.0,2.0,4.0,3.0,
70000000000.0,1200.0,680.0,3.0,5.0,5.0,9.0
21500000000.0,268.0,245.0,2.0,4.0,4.0,7.0
4500000000.0,200.0,162.0,2.0,4.0,3.0,12.0
11000000000.0,585.0,255.0,3.0,6.0,6.0,
3800000000.0,188.0,248.0,1.0,3.0,3.0,
2500000000.0,150.0,105.0,2.0,3.0,3.0,0.0
11000000000.0,350.0,475.0,2.0,6.0,4.0,
11000000000.0,350.0,475.0,2.0,5.0,5.0,
15000000000.0,590.0,769.0,2.0,6.0,4.0,
3770000000.0,120.0,121.0,2.0,3.0,1.0,14.0
13500000000.0,298.0,438.0,2.0,5.0,3.0,12.0
10900000000.0,200.0,571.0,1.0,3.0,3.0,
10500000000.0,430.0,260.0,2.0,3.0,3.0,3.0
885000000.0,96.0,48.0,2.0,4.0,1.0,
6900000000.0,350.0,333.0,2.0,5.0,3.0,
8500000000.0,350.0,203.0,2.0,3.0,3.0,4.0
4000000000.0,296.0,296.0,1.0,5.0,3.0,3.0
3800000000.0,170.0,119.0,2.0,13.0,15.0,121.0
2600000000.0,220.0,77.0,3.0,4.0,3.0,2.0
2250000000.0,200.0,115.0,3.0,6.0,3.0,14.0
6300000000.0,400.0,130.0,1.0,,,0.0
3250000000.0,100.0,178.0,1.0,1.0,1.0,22.0
3300000000.0,150.0,90.0,2.0,3.0,2.0,
4500000000.0,500.0,270.0,2.0,4.0,4.0,
5800000000.0,400.0,215.0,2.0,8.0,7.0,12.0
28000000000.0,1800.0,890.0,5.0,54.0,54.0,4.0
1600000000.0,100.0,68.0,3.0,4.0,3.0,0.0
2110000000.0,105.0,83.0,2.0,3.0,2.0,0.0
4500000000.0,350.0,144.0,3.0,3.0,3.0,
6500000000.0,400.0,260.0,2.0,3.0,3.0,
1370000000.0,160.0,120.0,2.0,4.0,2.0,0.0
4100000000.0,220.0,108.0,3.0,4.0,4.0,2.0
3900000000.0,165.0,195.0,2.0,4.0,4.0,22.0
8000000000.0,400.0,256.0,3.0,4.0,5.0,0.0
1550000000.0,133.0,108.0,2.0,2.0,2.0,
3800000000.0,350.0,260.0,2.0,5.0,3.0,
17000000000.0,500.0,303.0,3.0,4.0,4.0,7.0
3800000000.0,250.0,220.0,2.0,4.0,3.0,20.0
565000000.0,38.0,32.0,2.0,2.0,1.0,0.0
3200000000.0,200.0,150.0,2.0,6.0,4.0,
3830000000.0,135.0,105.0,2.0,3.0,3.0,0.0
5860000000.0,209.0,160.0,2.0,4.0,3.0,0.0
3190000000.0,138.0,124.0,2.0,5.0,4.0,1.0
12400000000.0,390.0,320.0,3.0,6.0,5.0,0.0
3750000000.0,150.0,200.0,1.0,5.0,3.0,
5050000000.0,176.0,140.0,2.0,4.0,3.0,0.0
6940000000.0,241.0,205.0,3.0,4.0,4.0,0.0
4270000000.0,155.0,200.0,2.0,3.0,2.0,1.0
4270000000.0,155.0,200.0,2.0,3.0,2.0,1.0
3830000000.0,134.0,105.0,2.0,3.0,2.0,0.0
3190000000.0,138.0,124.0,2.0,3.0,2.0,1.0
7500000000.0,450.0,240.0,2.0,4.0,4.0,
7500000000.0,450.0,240.0,2.0,4.0,4.0,1.0
3190000000.0,138.0,124.0,2.0,4.0,4.0,0.0
3830000000.0,134.0,105.0,2.0,3.0,3.0,0.0
3830000000.0,135.0,104.0,2.0,3.0,3.0,0.0
3830000000.0,134.0,105.0,2.0,3.0,3.0,0.0
5300000000.0,208.0,240.0,2.0,4.0,3.0,5.0
4270000000.0,155.0,200.0,2.0,5.0,4.0,3.0
12400000000.0,390.0,320.0,3.0,6.0,4.0,0.0
5050000000.0,176.0,140.0,2.0,4.0,4.0,0.0
3830000000.0,134.0,105.0,2.0,4.0,4.0,0.0
6660000000.0,277.0,144.0,3.0,5.0,4.0,0.0
3830000000.0,134.0,105.0,2.0,3.0,3.0,0.0
5860000000.0,209.0,160.0,2.0,4.0,3.0,0.0
5050000000.0,176.0,140.0,2.0,4.0,3.0,0.0
5860000000.0,209.0,160.0,2.0,4.0,3.0,0.0
5050000000.0,176.0,140.0,2.0,4.0,3.0,0.0
5860000000.0,209.0,160.0,2.0,5.0,4.0,1.0
3830000000.0,134.0,105.0,2.0,4.0,3.0,0.0
5050000000.0,176.0,140.0,2.0,5.0,4.0,0.0
3830000000.0,134.0,105.0,1.0,4.0,4.0,
4440000000.0,195.0,108.0,3.0,5.0,6.0,2.0
4270000000.0,155.0,200.0,2.0,4.0,3.0,2.0
3830000000.0,135.0,105.0,2.0,3.0,3.0,0.0
1320000000.0,170.0,91.0,2.0,6.0,2.0,
5860000000.0,209.0,160.0,2.0,4.0,4.0,0.0
3830000000.0,135.0,105.0,2.0,3.0,3.0,0.0
5050000000.0,176.0,140.0,2.0,4.0,3.0,0.0
3830000000.0,134.0,105.0,2.0,3.0,2.0,0.0
5050000000.0,176.0,140.0,1.0,4.0,3.0,0.0
5860000000.0,209.0,160.0,1.0,4.0,3.0,0.0
1200000000.0,63.0,50.0,2.0,2.0,1.0,0.0
10200000000.0,750.0,350.0,1.0,4.0,4.0,12.0
6630000000.0,241.0,205.0,3.0,4.0,4.0,0.0
4980000000.0,193.0,200.0,2.0,5.0,4.0,1.0
3190000000.0,138.0,128.0,2.0,3.0,2.0,1.0
4270000000.0,155.0,200.0,2.0,6.0,7.0,2.0
5860000000.0,209.0,160.0,1.0,4.0,3.0,0.0
3830000000.0,134.0,105.0,2.0,2.0,2.0,0.0
3830000000.0,135.0,105.0,2.0,3.0,3.0,0.0
1200000000.0,80.0,80.0,2.0,3.0,2.0,
1320000000.0,170.0,91.0,2.0,6.0,2.0,
1800000000.0,180.0,144.0,1.0,3.0,2.0,
1530000000.0,95.0,90.0,2.0,2.0,2.0,
9400000000.0,700.0,300.0,3.0,5.0,6.0,2.0
6660000000.0,277.0,144.0,3.0,5.0,4.0,0.0
2690000000.0,110.0,170.0,2.0,3.0,2.0,12.0
3190000000.0,138.0,124.0,2.0,3.0,2.0,0.0
3500000000.0,200.0,144.0,2.0,3.0,3.0,3.0
2600000000.0,177.0,117.0,2.0,4.0,3.0,
3830000000.0,134.0,105.0,2.0,3.0,3.0,0.0
4980000000.0,193.0,200.0,2.0,4.0,3.0,1.0
4270000000.0,155.0,200.0,2.0,4.0,3.0,1.0
12400000000.0,390.0,320.0,3.0,5.0,4.0,1.0
5350000000.0,231.0,126.0,3.0,6.0,6.0,2.0
6660000000.0,277.0,144.0,3.0,5.0,4.0,0.0
2800000000.0,270.0,157.0,2.0,4.0,4.0,
26000000000.0,650.0,765.0,2.0,,,4.0
10200000000.0,750.0,350.0,2.0,5.0,5.0,4.0
8820000000.0,287.0,215.0,3.0,5.0,4.0,0.0
4440000000.0,195.0,108.0,3.0,4.0,3.0,0.0
13800000000.0,705.0,473.0,1.0,6.0,7.0,1.0
4440000000.0,195.0,108.0,2.0,5.0,4.0,0.0
6660000000.0,277.0,144.0,3.0,5.0,4.0,1.0
3830000000.0,135.0,105.0,2.0,5.0,4.0,1.0
7670000000.0,540.0,230.0,2.0,4.0,4.0,
1860000000.0,100.0,144.0,1.0,3.0,3.0,
1680000000.0,67.0,76.0,2.0,3.0,2.0,
3190000000.0,138.0,124.0,2.0,3.0,2.0,0.0
4270000000.0,155.0,200.0,2.0,4.0,3.0,0.0
3760000000.0,134.0,105.0,2.0,3.0,3.0,0.0
960000000.0,90.0,103.0,1.0,3.0,1.0,
5050000000.0,176.0,140.0,2.0,4.0,3.0,0.0
6660000000.0,277.0,144.0,3.0,5.0,4.0,0.0
3710000000.0,134.0,105.0,2.0,5.0,4.0,0.0
3190000000.0,138.0,124.0,2.0,4.0,4.0,2.0
5100000000.0,183.0,205.0,2.0,4.0,5.0,1.0
3250000000.0,160.0,200.0,1.0,3.0,2.0,
8330000000.0,277.0,144.0,3.0,5.0,4.0,1.0
6650000000.0,250.0,200.0,2.0,4.0,4.0,1.0
5350000000.0,231.0,126.0,3.0,4.0,3.0,1.0
6660000000.0,277.0,144.0,3.0,5.0,4.0,1.0
8390000000.000001,287.0,198.0,3.0,5.0,4.0,1.0
7500000000.0,450.0,240.0,1.0,4.0,4.0,10.0
3830000000.0,134.0,105.0,2.0,3.0,3.0,0.0
4440000000.0,195.0,108.0,3.0,5.0,4.0,1.0
4500000000.0,240.0,200.0,2.0,4.0,3.0,7.0
5500000000.0,360.0,280.0,2.0,4.0,4.0,7.0
3830000000.0,135.0,105.0,2.0,4.0,3.0,
3190000000.0,138.0,124.0,2.0,4.0,4.0,1.0
8390000000.000001,287.0,198.0,3.0,5.0,4.0,0.0
3830000000.0,135.0,105.0,2.0,3.0,3.0,0.0
5860000000.0,209.0,160.0,2.0,4.0,3.0,0.0
5050000000.0,176.0,140.0,2.0,4.0,3.0,0.0
5000000000.0,300.0,250.0,2.0,3.0,3.0,5.0
2200000000.0,110.0,136.0,2.0,3.0,1.0,
2300000000.0,125.0,102.0,2.0,3.0,2.0,8.0
2390000000.0,111.0,102.0,2.0,3.0,2.0,
7650000000.0,340.0,224.0,2.0,4.0,3.0,1.0
26000000000.0,650.0,763.0,2.0,4.0,4.0,
3200000000.0,140.0,152.0,2.0,3.0,3.0,
3800000000.0,180.0,250.0,2.0,4.0,2.0,
13800000000.0,705.0,473.0,3.0,6.0,7.0,
7500000000.0,460.0,240.0,2.0,4.0,4.0,0.0
2960000000.0,116.0,96.0,2.0,4.0,3.0,1.0
5050000000.0,176.0,140.0,2.0,4.0,3.0,0.0
7100000000.0,283.0,216.0,2.0,4.0,3.0,0.0
2700000000.0,128.0,84.0,3.0,3.0,3.0,0.0
1440000000.0,110.0,96.0,2.0,4.0,2.0,
2400000000.0,200.0,161.0,2.0,3.0,2.0,
9000000000.0,840.0,414.0,3.0,5.0,6.0,1.0
7100000000.0,230.0,214.0,2.0,4.0,3.0,0.0
1060000000.0,151.0,106.0,2.0,4.0,3.0,
2220000000.0,130.0,120.0,2.0,3.0,3.0,
889000000.0,41.0,72.0,1.0,2.0,1.0,0.0
1440000000.0,110.0,96.0,2.0,4.0,2.0,
4800000000.0,217.0,180.0,2.0,3.0,3.0,0.0
4800000000.0,257.0,180.0,2.0,3.0,3.0,
1440000000.0,102.0,120.0,1.0,2.0,2.0,
1320000000.0,170.0,91.0,2.0,6.0,2.0,
650000000.0,36.0,72.0,1.0,2.0,1.0,
